bundle_id,product_ids,product_count,product_names,categories,movement_labels,fast_product_count,medium_product_count,slow_product_count,fp_growth_support,pair_support,avg_pair_confidence,avg_pair_lift,graph_density,connected_edges,test_exact_support,test_attachment_rate_2_plus,test_attachment_rate,test_average_overlap,test_lift,estimated_bundle_retail_price,estimated_bundle_profit,base_bundle_score,source,normal_bundle_retail_price,estimated_bundle_cost,normal_bundle_profit,suggested_discount_pct,promo_bundle_price,promo_bundle_profit,promo_profit_margin
366,"1151,1955,2832,3063",4,Sunsilk Shampoo (Black)180ml|MD Pineapple Jam 225g|Closeup Toothpaste 120g|Ayush Toothpaste 110g,General Grocery|Personal Care,Fast|Slow|Fast|Fast,3,0,1,0.02860244888111467,0.014405774373203048,0.8642284571441402,25.681096589573617,1.0,6,0.0,0.025707547169811322,0.025235849056603775,0.10141509433962265,0.0,984.73,72.94,0.7968335610244514,adaptive_fp_growth_fast_slow,1040.0,911.79,128.21,0.0531,984.73,72.94,0.0741
367,"1151,2832,3063,3226",4,Sunsilk Shampoo (Black)180ml|Closeup Toothpaste 120g|Ayush Toothpaste 110g|aei Power pocket jasmine 30days,General Grocery|Personal Care,Fast|Fast|Fast|Slow,3,0,1,0.02860244888111467,0.014395721495064039,0.8642284571441402,25.681096589573617,1.0,6,0.0,0.025707547169811322,0.025235849056603775,0.10141509433962265,0.0,984.73,72.94,0.7968335610244514,adaptive_fp_growth_fast_slow,1040.0,911.79,128.21,0.0531,984.73,72.94,0.0741
368,"1151,2832,3063,3231",4,Sunsilk Shampoo (Black)180ml|Closeup Toothpaste 120g|Ayush Toothpaste 110g|Clorex 250ml,General Grocery|Personal Care,Fast|Fast|Fast|Slow,3,0,1,0.02860244888111467,0.014405774373203048,0.8642284571441402,25.681096589573617,1.0,6,0.0,0.025707547169811322,0.025235849056603775,0.10141509433962265,0.0,822.73,60.94,0.7968335610244514,adaptive_fp_growth_fast_slow,900.0,761.79,138.21,0.0859,822.73,60.94,0.0741
369,"1416,1655,1783,1822,1836,1853",6,Highland  Vanilla Milk 180ml|Motha Icing Sugar 250g|MDK Patties (Fish) 5pcs|CBL Sun Cracker 95g|Maliban Ginger Biscuit 370g|CBL Ginger Biscuits 400g,"Cooking Essentials|Dairy & Chilled|Meat, Fish & Frozen|Snacks & Confectionery|Staples & Dry Groceries",Fast|Fast|Slow|Fast|Fast|Fast,5,0,1,0.024800450368940637,0.009459758328809539,0.6787622607050067,19.29874769442543,0.8,12,0.0,0.038679245283018866,0.036556603773584904,0.18278301886792453,0.0,935.5,69.3,0.7967573422504051,adaptive_fp_growth_fast_slow,979.5,866.2,113.3,0.0449,935.5,69.3,0.0741
370,"1151,1725,2832,3057,3063,3194",6,Sunsilk Shampoo (Black)180ml|LankaSoy (chicken)90g|Closeup Toothpaste 120g|Signal Toothpaste 70g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g,"Meat, Fish & Frozen|Personal Care",Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.028609686953374756,0.019221103001789412,0.8505759445686237,24.80122970340962,1.0,15,0.0,0.026415094339622643,0.025235849056603775,0.19221698113207547,0.0,1044.13,77.34,0.7967117847670547,adaptive_fp_growth_fast_slow,1120.0,966.79,153.21,0.0677,1044.13,77.34,0.0741
371,"1151,1324,2832,3057,3063,3194",6,Sunsilk Shampoo (Black)180ml|Lysol Jasmine 500ml|Closeup Toothpaste 120g|Signal Toothpaste 70g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.028609686953374756,0.019213060699278202,0.8505759445686237,24.80122970340962,1.0,15,0.0,0.026415094339622643,0.025235849056603775,0.1919811320754717,0.0,1179.13,87.34,0.7967098193582497,adaptive_fp_growth_fast_slow,1265.0,1091.79,173.21,0.0679,1179.13,87.34,0.0741
372,"1151,2832,3057,3063,3095,3194",6,Sunsilk Shampoo (Black)180ml|Closeup Toothpaste 120g|Signal Toothpaste 70g|Ayush Toothpaste 110g|Pahanthira|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Fast|Fast|Fast|Slow|Fast,5,0,1,0.028609686953374756,0.019217081850533804,0.8505759445686237,24.80122970340962,1.0,15,0.0,0.026415094339622643,0.025235849056603775,0.1919811320754717,0.0,1006.33,74.54,0.7967098193582497,adaptive_fp_growth_fast_slow,1085.0,931.79,153.21,0.0725,1006.33,74.54,0.0741
373,"1123,1151,2832,3057,3063,3194",6,Vaseline Cocoa 100ml|Sunsilk Shampoo (Black)180ml|Closeup Toothpaste 120g|Signal Toothpaste 70g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Slow|Fast|Fast|Fast|Fast|Fast,5,0,1,0.028609686953374756,0.019213060699278202,0.8505759445686237,24.80122970340962,1.0,15,0.0,0.026415094339622643,0.025235849056603775,0.19174528301886792,0.0,1837.93,136.14,0.7967078539494447,adaptive_fp_growth_fast_slow,1855.0,1701.79,153.21,0.0092,1837.93,136.14,0.0741
374,"1151,1993,2832,3057,3063,3194",6,Sunsilk Shampoo (Black)180ml|Edinborough Lime Seasoning200ml|Closeup Toothpaste 120g|Signal Toothpaste 70g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.028609686953374756,0.019213060699278202,0.8505759445686237,24.80122970340962,1.0,15,0.0,0.026415094339622643,0.025235849056603775,0.19174528301886792,0.0,1200.73,88.94,0.7967078539494447,adaptive_fp_growth_fast_slow,1305.0,1111.79,193.21,0.0799,1200.73,88.94,0.0741
375,"1151,2216,2832,3057,3063,3194",6,Sunsilk Shampoo (Black)180ml|Amaa Incense Sticks|Closeup Toothpaste 120g|Signal Toothpaste 70g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.028609686953374756,0.019233166455556224,0.8505759445686237,24.80122970340962,1.0,15,0.0,0.026415094339622643,0.025235849056603775,0.19174528301886792,0.0,1008.49,74.7,0.7967078539494447,adaptive_fp_growth_fast_slow,1085.0,933.79,151.21,0.0705,1008.49,74.7,0.0741
376,"1151,2832,3057,3063,3066,3194",6,Sunsilk Shampoo (Black)180ml|Closeup Toothpaste 120g|Signal Toothpaste 70g|Ayush Toothpaste 110g|MD WoodApple Jam 300g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Fast|Fast|Fast|Slow|Fast,5,0,1,0.028609686953374756,0.019221103001789412,0.8505759445686237,24.80122970340962,1.0,15,0.0002358490566037736,0.026415094339622643,0.025235849056603775,0.19174528301886792,3262810.0955240247,1351.93,100.14,0.7967078539494447,adaptive_fp_growth_fast_slow,1415.0,1251.79,163.21,0.0446,1351.93,100.14,0.0741
377,"1151,2677,2832,3057,3063,3194",6,Sunsilk Shampoo (Black)180ml|Laxapana Battery (AA)|Closeup Toothpaste 120g|Signal Toothpaste 70g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.028609686953374756,0.019229145304300622,0.8505759445686237,24.80122970340962,1.0,15,0.0,0.026415094339622643,0.025235849056603775,0.19150943396226416,0.0,1071.13,79.34,0.7967058885406396,adaptive_fp_growth_fast_slow,1160.0,991.79,168.21,0.0766,1071.13,79.34,0.0741
378,"1151,2805,2832,3057,3063,3194",6,Sunsilk Shampoo (Black)180ml|Rich Life Set Kiri 120g|Closeup Toothpaste 120g|Signal Toothpaste 70g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.028609686953374756,0.01921708185053381,0.8505759445686237,24.80122970340962,1.0,15,0.0,0.026415094339622643,0.025235849056603775,0.19150943396226416,0.0,1060.33,78.54,0.7967058885406396,adaptive_fp_growth_fast_slow,1145.0,981.79,163.21,0.0739,1060.33,78.54,0.0741
379,"1131,1151,2832,3057,3063,3194",6,Ponds BB+ 18g|Sunsilk Shampoo (Black)180ml|Closeup Toothpaste 120g|Signal Toothpaste 70g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Slow|Fast|Fast|Fast|Fast|Fast,5,0,1,0.028609686953374756,0.01923718760681183,0.8505759445686237,24.80122970340962,1.0,15,0.0,0.026415094339622643,0.025235849056603775,0.19127358490566038,0.0,1416.73,104.94,0.7967039231318346,adaptive_fp_growth_fast_slow,1495.0,1311.79,183.21,0.0524,1416.73,104.94,0.0741
380,"1151,1473,2832,3057,3063,3194",6,Sunsilk Shampoo (Black)180ml|Nescafe Classic 50g|Closeup Toothpaste 120g|Signal Toothpaste 70g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.028609686953374756,0.01921708185053381,0.8505759445686237,24.80122970340962,1.0,15,0.0,0.026415094339622643,0.025235849056603775,0.19127358490566038,0.0,1827.13,135.34,0.7967039231318346,adaptive_fp_growth_fast_slow,1875.0,1691.79,183.21,0.0255,1827.13,135.34,0.0741
381,"1151,2120,2832,3057,3063,3194",6,Sunsilk Shampoo (Black)180ml|Rexona Passion 25ml|Closeup Toothpaste 120g|Signal Toothpaste 70g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.028609686953374756,0.019221103001789412,0.8505759445686237,24.80122970340962,1.0,15,0.0,0.026415094339622643,0.025235849056603775,0.19127358490566038,0.0,1189.26,88.09,0.7967039231318346,adaptive_fp_growth_fast_slow,1285.0,1101.17,183.83,0.0745,1189.26,88.09,0.0741
382,"1151,2832,3057,3063,3194,3226",6,Sunsilk Shampoo (Black)180ml|Closeup Toothpaste 120g|Signal Toothpaste 70g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g|aei Power pocket jasmine 30days,General Grocery|Personal Care,Fast|Fast|Fast|Fast|Fast|Slow,5,0,1,0.028609686953374756,0.019213060699278202,0.8505759445686237,24.80122970340962,1.0,15,0.0,0.026415094339622643,0.025235849056603775,0.19127358490566038,0.0,1287.13,95.34,0.7967039231318346,adaptive_fp_growth_fast_slow,1355.0,1191.79,163.21,0.0501,1287.13,95.34,0.0741
383,"1151,2832,3057,3063,3194,3231",6,Sunsilk Shampoo (Black)180ml|Closeup Toothpaste 120g|Signal Toothpaste 70g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g|Clorex 250ml,General Grocery|Personal Care,Fast|Fast|Fast|Fast|Fast|Slow,5,0,1,0.028609686953374756,0.019217081850533804,0.8505759445686237,24.80122970340962,1.0,15,0.0,0.026415094339622643,0.025235849056603775,0.19127358490566038,0.0,1125.13,83.34,0.7967039231318346,adaptive_fp_growth_fast_slow,1215.0,1041.79,173.21,0.074,1125.13,83.34,0.0741
384,"1151,2832,3057,3063,3183,3194",6,Sunsilk Shampoo (Black)180ml|Closeup Toothpaste 120g|Signal Toothpaste 70g|Ayush Toothpaste 110g|Comfort Lily Fresh 210ml|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Fast|Fast|Fast|Slow|Fast,5,0,1,0.028609686953374756,0.019213060699278202,0.8505759445686237,24.80122970340962,1.0,15,0.0,0.026415094339622643,0.025235849056603775,0.19103773584905662,0.0,1265.53,93.74,0.7967019577230295,adaptive_fp_growth_fast_slow,1335.0,1171.79,163.21,0.052,1265.53,93.74,0.0741
385,"1151,1381,2832,3057,3063",5,Sunsilk Shampoo (Black)180ml|Siddhalepa Balm 25g|Closeup Toothpaste 120g|Signal Toothpaste 70g|Ayush Toothpaste 110g,Health & Medicine|Personal Care,Fast|Slow|Fast|Fast|Fast,4,0,1,0.028613507047067586,0.017329151336027505,0.8509378722562211,24.82015088672157,1.0,10,0.0002358490566037736,0.026415094339622643,0.025235849056603775,0.1483490566037736,187765.48662921274,1073.83,79.54,0.7966477563101313,adaptive_fp_growth_fast_slow,1145.0,994.29,150.71,0.0622,1073.83,79.54,0.0741
386,"1023,2512,3034,3080",4,Sensodyne 40g|Pears Baby Soap (Aloevera) 95g|Pears Baby Cream 50ml|BabyCheramy Moisturizes & Cares Baby Shampoo 100ml,Baby & Kids|General Grocery,Slow|Fast|Fast|Fast,3,0,1,0.02590425638860406,0.013038582946297525,0.8277569898697303,25.784349742139696,1.0,6,0.0,0.02688679245283019,0.02617924528301887,0.11391509433962264,0.0,750.0,36.37,0.7965308833861201,adaptive_fp_growth_fast_slow,750.0,713.63,36.37,0.0,750.0,36.37,0.0485
387,"1151,1725,2832,3063,3194",5,Sunsilk Shampoo (Black)180ml|LankaSoy (chicken)90g|Closeup Toothpaste 120g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g,"Meat, Fish & Frozen|Personal Care",Fast|Slow|Fast|Fast|Fast,4,0,1,0.02860043830548687,0.017256770613426627,0.860454046789338,25.43826781047369,1.0,10,0.0,0.025707547169811322,0.025235849056603775,0.1455188679245283,0.0,849.73,62.94,0.796454899471231,adaptive_fp_growth_fast_slow,920.0,786.79,133.21,0.0764,849.73,62.94,0.0741
388,"1151,1324,2832,3063,3194",5,Sunsilk Shampoo (Black)180ml|Lysol Jasmine 500ml|Closeup Toothpaste 120g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Slow|Fast|Fast|Fast,4,0,1,0.02860043830548687,0.01724470715965981,0.860454046789338,25.43826781047369,1.0,10,0.0,0.025707547169811322,0.025235849056603775,0.14528301886792452,0.0,984.73,72.94,0.796452540980665,adaptive_fp_growth_fast_slow,1065.0,911.79,153.21,0.0754,984.73,72.94,0.0741
389,"1151,2832,3063,3095,3194",5,Sunsilk Shampoo (Black)180ml|Closeup Toothpaste 120g|Ayush Toothpaste 110g|Pahanthira|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Fast|Fast|Slow|Fast,4,0,1,0.02860043830548687,0.01725073888654322,0.860454046789338,25.43826781047369,1.0,10,0.0,0.025707547169811322,0.025235849056603775,0.14528301886792452,0.0,811.93,60.14,0.796452540980665,adaptive_fp_growth_fast_slow,885.0,751.79,133.21,0.0826,811.93,60.14,0.0741
390,"1123,1151,2832,3063,3194",5,Vaseline Cocoa 100ml|Sunsilk Shampoo (Black)180ml|Closeup Toothpaste 120g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Slow|Fast|Fast|Fast|Fast,4,0,1,0.02860043830548687,0.01724470715965981,0.860454046789338,25.43826781047369,1.0,10,0.0,0.025707547169811322,0.025235849056603775,0.14504716981132076,0.0,1643.53,121.74,0.7964501824900989,adaptive_fp_growth_fast_slow,1655.0,1521.79,133.21,0.0069,1643.53,121.74,0.0741
391,"1151,1993,2832,3063,3194",5,Sunsilk Shampoo (Black)180ml|Edinborough Lime Seasoning200ml|Closeup Toothpaste 120g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Slow|Fast|Fast|Fast,4,0,1,0.02860043830548687,0.01724470715965981,0.860454046789338,25.43826781047369,1.0,10,0.0,0.025707547169811322,0.025235849056603775,0.14504716981132076,0.0,1006.94,75.15,0.7964501824900989,adaptive_fp_growth_fast_slow,1105.0,931.79,173.21,0.0887,1006.94,75.15,0.0746
392,"1151,2216,2832,3063,3194",5,Sunsilk Shampoo (Black)180ml|Amaa Incense Sticks|Closeup Toothpaste 120g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Slow|Fast|Fast|Fast,4,0,1,0.02860043830548687,0.017268834067193435,0.860454046789338,25.43826781047369,1.0,10,0.0,0.025707547169811322,0.025235849056603775,0.14504716981132076,0.0,814.09,60.3,0.7964501824900989,adaptive_fp_growth_fast_slow,885.0,753.79,131.21,0.0801,814.09,60.3,0.0741
393,"1151,2832,3063,3066,3194",5,Sunsilk Shampoo (Black)180ml|Closeup Toothpaste 120g|Ayush Toothpaste 110g|MD WoodApple Jam 300g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Fast|Fast|Slow|Fast,4,0,1,0.02860043830548687,0.017256770613426627,0.860454046789338,25.43826781047369,1.0,10,0.0002358490566037736,0.025707547169811322,0.025235849056603775,0.14504716981132076,152367.0752155087,1157.53,85.74,0.7964501824900989,adaptive_fp_growth_fast_slow,1215.0,1071.79,143.21,0.0473,1157.53,85.74,0.0741
394,"1151,2677,2832,3063,3194",5,Sunsilk Shampoo (Black)180ml|Laxapana Battery (AA)|Closeup Toothpaste 120g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Slow|Fast|Fast|Fast,4,0,1,0.02860043830548687,0.01726280234031003,0.860454046789338,25.43826781047369,1.0,10,0.0,0.025707547169811322,0.025235849056603775,0.14481132075471698,0.0,876.73,64.94,0.7964478239995328,adaptive_fp_growth_fast_slow,960.0,811.79,148.21,0.0867,876.73,64.94,0.0741
395,"1151,2120,2832,3063,3194",5,Sunsilk Shampoo (Black)180ml|Rexona Passion 25ml|Closeup Toothpaste 120g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Slow|Fast|Fast|Fast,4,0,1,0.02860043830548687,0.017256770613426627,0.860454046789338,25.43826781047369,1.0,10,0.0,0.025707547169811322,0.025235849056603775,0.14457547169811322,0.0,994.86,73.69,0.7964454655089669,adaptive_fp_growth_fast_slow,1085.0,921.17,163.83,0.0831,994.86,73.69,0.0741
396,"1151,2832,3063,3194,3226",5,Sunsilk Shampoo (Black)180ml|Closeup Toothpaste 120g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g|aei Power pocket jasmine 30days,General Grocery|Personal Care,Fast|Fast|Fast|Fast|Slow,4,0,1,0.02860043830548687,0.01724470715965981,0.860454046789338,25.43826781047369,1.0,10,0.0,0.025707547169811322,0.025235849056603775,0.14457547169811322,0.0,1092.73,80.94,0.7964454655089669,adaptive_fp_growth_fast_slow,1155.0,1011.79,143.21,0.0539,1092.73,80.94,0.0741
397,"1151,2832,3063,3194,3231",5,Sunsilk Shampoo (Black)180ml|Closeup Toothpaste 120g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g|Clorex 250ml,General Grocery|Personal Care,Fast|Fast|Fast|Fast|Slow,4,0,1,0.02860043830548687,0.01725073888654322,0.860454046789338,25.43826781047369,1.0,10,0.0,0.025707547169811322,0.025235849056603775,0.14457547169811322,0.0,930.73,68.94,0.7964454655089669,adaptive_fp_growth_fast_slow,1015.0,861.79,153.21,0.083,930.73,68.94,0.0741
398,"1151,2832,3063,3183,3194",5,Sunsilk Shampoo (Black)180ml|Closeup Toothpaste 120g|Ayush Toothpaste 110g|Comfort Lily Fresh 210ml|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Fast|Fast|Slow|Fast,4,0,1,0.02860043830548687,0.01724470715965981,0.860454046789338,25.43826781047369,1.0,10,0.0,0.025707547169811322,0.025235849056603775,0.14433962264150943,0.0,1071.13,79.34,0.7964431070184008,adaptive_fp_growth_fast_slow,1135.0,991.79,143.21,0.0563,1071.13,79.34,0.0741
399,"1151,2805,2832,3057,3063",5,Sunsilk Shampoo (Black)180ml|Rich Life Set Kiri 120g|Closeup Toothpaste 120g|Signal Toothpaste 70g|Ayush Toothpaste 110g,General Grocery|Personal Care,Fast|Slow|Fast|Fast|Fast,4,0,1,0.028613507047067586,0.017329151336027505,0.8509378722562211,24.82015088672157,1.0,10,0.0,0.02617924528301887,0.025235849056603775,0.1483490566037736,0.0,952.33,70.54,0.7961170959327728,adaptive_fp_growth_fast_slow,1030.0,881.79,148.21,0.0754,952.33,70.54,0.0741
400,"1131,1151,2832,3057,3063",5,Ponds BB+ 18g|Sunsilk Shampoo (Black)180ml|Closeup Toothpaste 120g|Signal Toothpaste 70g|Ayush Toothpaste 110g,General Grocery|Personal Care,Slow|Fast|Fast|Fast|Fast,4,0,1,0.028613507047067586,0.017353278243561133,0.8509378722562211,24.82015088672157,1.0,10,0.0,0.02617924528301887,0.025235849056603775,0.1481132075471698,0.0,1308.73,96.94,0.7961147374422068,adaptive_fp_growth_fast_slow,1380.0,1211.79,168.21,0.0516,1308.73,96.94,0.0741
401,"1151,1473,2832,3057,3063",5,Sunsilk Shampoo (Black)180ml|Nescafe Classic 50g|Closeup Toothpaste 120g|Signal Toothpaste 70g|Ayush Toothpaste 110g,General Grocery|Personal Care,Fast|Slow|Fast|Fast|Fast,4,0,1,0.028613507047067586,0.017329151336027505,0.8509378722562211,24.82015088672157,1.0,10,0.0,0.02617924528301887,0.025235849056603775,0.1481132075471698,0.0,1719.13,127.34,0.7961147374422068,adaptive_fp_growth_fast_slow,1760.0,1591.79,168.21,0.0232,1719.13,127.34,0.0741
402,"1023,2832,3063,3194",4,Sensodyne 40g|Closeup Toothpaste 120g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Slow|Fast|Fast|Fast,3,0,1,0.02859440657860346,0.014405774373203048,0.8583401838797745,25.303531513789952,1.0,6,0.0,0.025707547169811322,0.025235849056603775,0.11273584905660378,0.0,766.8,56.8,0.7960918294687587,adaptive_fp_growth_fast_slow,780.0,710.0,70.0,0.0169,766.8,56.8,0.0741
403,"1307,2512,3034,3080",4,BIO Clean (Floral) 200ml|Pears Baby Soap (Aloevera) 95g|Pears Baby Cream 50ml|BabyCheramy Moisturizes & Cares Baby Shampoo 100ml,Baby & Kids|General Grocery,Slow|Fast|Fast|Fast,3,0,1,0.02590425638860406,0.013058688702575547,0.8277569898697303,25.784349742139696,1.0,6,0.0,0.026650943396226416,0.02617924528301887,0.1134433962264151,0.0,655.0,36.83,0.7959943267823465,adaptive_fp_growth_fast_slow,655.0,618.17,36.83,0.0,655.0,36.83,0.0562
404,"1449,1478,1661,2134,2378,3217",6,Milo Drink 180ml|White Sugar 1kg (Pkt)|Motha Jelly (Strawberry) 200g|Asoka Red Rice Flour 900g|Zesta Tea (BOPF) 390g|Nangrow 4/ 3-5 years children,Beverages|General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Fast|Fast|Fast|Fast|Fast|Slow,5,0,1,0.02476311110728145,0.008959434316814134,0.6629115831072345,21.208842861967746,0.8666666666666667,13,0.0,0.03702830188679245,0.034669811320754716,0.18183962264150944,0.0,3108.91,230.29,0.7959402752019342,adaptive_fp_growth_fast_slow,3175.0,2878.62,296.38,0.0208,3108.91,230.29,0.0741
405,"1123,1151,2832,3194",4,Vaseline Cocoa 100ml|Sunsilk Shampoo (Black)180ml|Closeup Toothpaste 120g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Slow|Fast|Fast|Fast,3,0,1,0.02860647003237027,0.014415827251342059,0.8608882478710401,25.463268096705814,1.0,6,0.0,0.02547169811320755,0.025235849056603775,0.1099056603773585,0.0,1362.73,100.94,0.7959080013315994,adaptive_fp_growth_fast_slow,1370.0,1261.79,108.21,0.0053,1362.73,100.94,0.0741
406,"1151,1993,2832,3194",4,Sunsilk Shampoo (Black)180ml|Edinborough Lime Seasoning200ml|Closeup Toothpaste 120g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Slow|Fast|Fast,3,0,1,0.02860647003237027,0.014415827251342059,0.8608882478710401,25.463268096705814,1.0,6,0.0,0.02547169811320755,0.025235849056603775,0.1099056603773585,0.0,747.19,75.4,0.7959080013315994,adaptive_fp_growth_fast_slow,820.0,671.79,148.21,0.0888,747.19,75.4,0.1009
407,"1151,2216,2832,3194",4,Sunsilk Shampoo (Black)180ml|Amaa Incense Sticks|Closeup Toothpaste 120g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Slow|Fast|Fast,3,0,1,0.02860647003237027,0.014445985885759093,0.8608882478710401,25.463268096705814,1.0,6,0.0,0.02547169811320755,0.025235849056603775,0.1099056603773585,0.0,546.73,52.94,0.7959080013315994,adaptive_fp_growth_fast_slow,600.0,493.79,106.21,0.0888,546.73,52.94,0.0968
408,"1151,2577,2832,3194",4,Sunsilk Shampoo (Black)180ml|Sun Thread  200m|Closeup Toothpaste 120g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Slow|Fast|Fast,3,0,1,0.02860647003237027,0.014435933007620081,0.8608882478710401,25.463268096705814,1.0,6,0.0,0.02547169811320755,0.025235849056603775,0.10966981132075472,0.0,546.73,54.94,0.795905053218392,adaptive_fp_growth_fast_slow,600.0,491.79,108.21,0.0888,546.73,54.94,0.1005
409,"1151,2120,2832,3194",4,Sunsilk Shampoo (Black)180ml|Rexona Passion 25ml|Closeup Toothpaste 120g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Slow|Fast|Fast,3,0,1,0.02860647003237027,0.014435933007620083,0.8608882478710401,25.463268096705814,1.0,6,0.0,0.02547169811320755,0.025235849056603775,0.10943396226415095,0.0,728.97,67.8,0.7959021051051844,adaptive_fp_growth_fast_slow,800.0,661.17,138.83,0.0888,728.97,67.8,0.093
410,"1151,2832,3183,3194",4,Sunsilk Shampoo (Black)180ml|Closeup Toothpaste 120g|Comfort Lily Fresh 210ml|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Fast|Fast|Slow|Fast,3,0,1,0.02860647003237027,0.014415827251342059,0.8608882478710401,25.463268096705814,1.0,6,0.0,0.02547169811320755,0.025235849056603775,0.10919811320754717,0.0,790.33,58.54,0.7958991569919769,adaptive_fp_growth_fast_slow,850.0,731.79,118.21,0.0702,790.33,58.54,0.0741
411,"1023,2832,3057,3063,3194",5,Sensodyne 40g|Closeup Toothpaste 120g|Signal Toothpaste 70g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Slow|Fast|Fast|Fast|Fast,4,0,1,0.028608480607998078,0.01733518306291091,0.8465302482260365,24.542723883223584,1.0,10,0.0,0.02617924528301887,0.025235849056603775,0.15943396226415094,0.0,961.2,71.2,0.795566801384849,adaptive_fp_growth_fast_slow,980.0,890.0,90.0,0.0192,961.2,71.2,0.0741
412,"1023,1151,3057,3063,3194",5,Sensodyne 40g|Sunsilk Shampoo (Black)180ml|Signal Toothpaste 70g|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Slow|Fast|Fast|Fast|Fast,4,0,1,0.028612501759253686,0.017359309970444537,0.8465504641428107,24.543594702166722,1.0,10,0.0,0.02617924528301887,0.025235849056603775,0.15778301886792453,0.0,1017.13,75.34,0.7955533243384029,adaptive_fp_growth_fast_slow,1075.0,941.79,133.21,0.0538,1017.13,75.34,0.0741
413,"1023,1151,3063,3194",4,Sensodyne 40g|Sunsilk Shampoo (Black)180ml|Ayush Toothpaste 110g|Rexona Kohomba & Turmeric Soap 80g,General Grocery|Personal Care,Slow|Fast|Fast|Fast,3,0,1,0.02859842772985906,0.014425880129481072,0.8583592982623964,25.30517504182537,1.0,6,0.0,0.02547169811320755,0.025235849056603775,0.11108490566037736,0.0,822.73,60.94,0.7955433994563407,adaptive_fp_growth_fast_slow,875.0,761.79,113.21,0.0597,822.73,60.94,0.0741
